"GPA_year1","GPA_year2","age","chooseUTM","compsurv","control","credits_earned1","credits_earned2","dad1","dad2","dad_edn","english","female","finish4","goodstanding_year1","goodstanding_year2","gpa0","graddeg","grade_20059_fall","hcom","hsgroup","lastmin","lm_never","lm_rarely","mathsci","mom1","mom2","mom_edn","mtongue","noshow","numcourses_nov1","prob_year1","prob_year2","sex","sfp","sfp_p","sfpany","sfpany_p","sfsp","sfsp_p","signup","ssp","ssp_p","totcredits_year1","used_adv","used_fsg","used_ssp","work1"
1.1599999666214,1.23000001907349,18,0,1,0,1.5,2.5,0,0,1,1,1,1,0,0,81,0,66,1,3,2,0,0,0,1,1,6,"English",0,5,0,1,"F",1,1,1,1,0,0,1,0,0,3,0,0,0,1
1.89999997615814,1.8400000333786,18,0,1,0,2.5,4,1,0,5,1,0,1,1,1,79.6999969482422,0,74.5,1,2,2,0,0,0,1,0,2,"English",0,4,0,0,"M",1,1,1,1,0,0,1,0,0,4,0,0,0,1
1.6599999666214,0.75,19,0,1,1,2.5,0.25,1,0,4,1,0,0,1,0,76.3000030517578,0,65,1,2,4,0,1,0.5,1,0,4,"English",0,6,0,1,"M",0,0,0,0,0,0,0,0,0,4,0,0,0,1
,,19,1,1,1,1,0,1,1,8,1,0,1,0,0,80,0,,1,2,3,0,0,0,1,1,6,"English",1,0,0,1,"M",0,0,0,0,0,0,0,0,0,1.5,0,0,0,1
0.730000019073486,1.94000005722046,18,1,1,0,2,4.5,1,1,7,1,0,1,0,0,83.1999969482422,1,64,1,3,2,0,0,3,1,0,3,"English",0,5,1,1,"M",1,1,1,1,0,0,1,0,0,4,0,0,0,1
0,2.0699999332428,19,0,1,1,0,2,0,0,1,1,1,1,0,0,75.1999969482422,0,,1,1,2,0,0,0,1,0,3,"English",0,3,0,1,"F",0,0,0,0,0,0,0,0,0,3,0,0,0,1
,,18,0,1,1,0,0,1,0,5,1,0,0,0,0,72.5,0,18,1,1,4,0,1,0.5,1,1,6,"English",0,6,0,1,"M",0,0,0,0,0,0,0,0,0,1,0,0,0,1
3.86999988555908,3.94000005722046,17,0,1,1,3,5,1,1,6,0,1,1,1,1,82.5,1,70,1,3,2,0,0,3,1,1,6,"Other",0,6,0,0,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.67999994754791,,19,1,1,0,3.75,0,1,1,7,1,1,1,1,0,86.6999969482422,0,59.6666679382324,0,3,4,0,1,1,1,1,6,"English",0,6,0,1,"F",0,0,1,1,1,1,1,0,0,4.5,1,0,1,1
1.51999998092651,2.89000010490417,19,0,1,1,1.5,3.5,0,0,1,1,0,1,0,1,75.3000030517578,1,75,0,1,3,0,0,0,0,0,1,"English",0,5,0,0,"M",0,0,0,0,0,0,0,0,0,3,0,0,0,1
1.87999999523163,2.79999995231628,18,0,1,1,3,4,1,0,2,1,1,1,1,1,73.8000030517578,1,71,1,1,3,0,0,1,1,0,2,"English",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,1
0.670000016689301,0.140000000596046,18,0,1,1,2,1,1,0,2,1,1,1,0,0,75,1,65,1,1,2,0,0,0,1,0,2,"English",0,6,1,0,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,1
0.25,0,17,0,1,1,0.5,0,1,1,7,0,0,1,0,0,73.3000030517578,0,54,1,1,2,0,0,1,1,0,4,"Other",0,3,0,1,"M",0,0,0,0,0,0,0,0,0,2,0,0,0,1
2.91000008583069,2.44000005722046,18,0,1,1,2.5,3.5,1,1,6,1,1,0,1,1,87,1,75,1,3,4,0,1,0,1,0,2,"English",0,6,0,0,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,1
0.939999997615814,1.5,18,0,1,1,1.5,2.5,0,0,1,1,0,0,0,0,80.8000030517578,1,61.5,1,3,4,0,1,1.5,0,0,1,"English",0,4,0,0,"M",0,0,0,0,0,0,0,0,0,3,0,0,0,1
2.61999988555908,2.25,18,0,1,0,3,4,1,0,2,0,0,1,0,1,72.5,1,68,1,1,3,0,0,1,0,0,1,"Other",0,5,0,0,"M",1,1,1,1,0,0,1,0,0,3,0,0,0,1
3.59999990463257,3.76999998092651,18,1,1,1,3,4,1,1,6,1,1,0,1,1,85,1,78,1,3,3,0,0,3,1,1,6,"English",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,1
3.25,,18,0,1,1,4.5,0,1,0,3,1,1,1,1,0,83.3000030517578,1,85,1,3,4,0,1,1,1,1,6,"English",0,4,0,1,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.95000004768372,2.41000008583069,18,0,1,1,2.5,2.75,0,0,1,1,1,0,1,1,81,1,61,1,3,3,0,0,1,1,0,2,"English",0,6,0,0,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.28999996185303,1.3400000333786,18,0,1,0,2.5,3,1,0,5,0,1,1,0,0,78.1999969482422,1,57.5,1,2,1,0,0,2,1,0,2,"Other",0,4,1,0,"F",0,0,0,0,0,0,1,1,1,4,1,1,1,1
0.25,1.07000005245209,20,0,1,1,0.5,1.25,1,0,2,0,1,0,0,0,72.3000030517578,0,54,0,1,2,0,0,1,1,0,2,"Other",0,4,0,0,"F",0,0,0,0,0,0,0,0,0,2,0,0,0,1
2.41000008583069,2.34999990463257,18,0,1,0,2.5,2,1,0,4,0,0,0,1,1,71.5,0,73,1,1,1,0,0,2,1,0,2,"Other",0,4,0,0,"M",0,0,1,1,1,1,1,0,0,4,0,0,0,1
1.62999999523163,1.79999995231628,18,1,1,0,3,2,1,1,6,1,1,1,1,1,74,0,76,1,1,3,0,0,0,0,0,1,"English",0,6,0,0,"F",0,0,0,0,0,0,1,1,1,4.5,1,0,1,1
1.28999996185303,1.5900000333786,18,0,1,0,2,2.5,1,0,4,0,0,1,0,0,73.8000030517578,1,77,1,1,3,0,0,1,1,0,2,"Other",0,4,0,1,"M",0,0,0,0,0,0,1,1,1,3.5,0,0,0,1
0.810000002384186,1.57000005245209,18,1,1,0,2,3,0,0,1,1,1,0,0,0,76.3000030517578,1,56.5,1,2,4,0,1,1,1,0,2,"English",0,6,1,0,"F",0,0,1,1,1,1,1,0,0,4,1,0,1,1
,,18,0,1,1,,,1,1,6,1,1,1,0,0,75,1,,1,1,2,0,0,0,1,0,3,"English",0,6,,,"F",0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.1599999666214,1.42999994754791,18,0,1,1,1.5,2.5,1,0,2,1,1,1,0,0,72.1999969482422,0,43,1,1,4,0,1,0,1,0,4,"English",0,6,1,0,"F",0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
2.92000007629395,3.25,18,0,1,1,3,4,0,0,1,1,0,0,1,1,82,1,84,1,3,2,0,0,0,1,0,4,"English",0,5,0,0,"M",0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.29999995231628,2.46000003814697,18,0,1,1,2.5,4,1,1,6,1,0,0,0,1,79.6999969482422,1,61.5,1,2,2,0,0,1,1,0,4,"English",0,4,0,0,"M",0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
0.200000002980232,0.829999983310699,18,0,1,1,0.5,2,1,0,4,0,1,1,0,0,71.5,0,53,1,1,2,0,0,0.5,0,0,9,"Other",0,4,0,1,"F",0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
2.4300000667572,2.03999996185303,18,0,1,1,3,3,0,0,1,1,0,1,1,1,76.3000030517578,0,70.5,1,2,3,0,0,0,1,0,4,"English",0,4,0,0,"M",0,0,0,0,0,0,0,0,0,4,0,0,0,1
0.779999971389771,1.35000002384186,18,0,1,1,1.5,1,1,0,5,0,0,1,0,0,71.6999969482422,0,53,1,1,3,0,0,0,1,0,2,"Other",0,3,0,0,"M",0,0,0,0,0,0,0,0,0,2,0,0,0,1
1.22000002861023,1.89999997615814,18,1,1,0,1.5,3.5,1,1,6,1,1,1,0,1,81.3000030517578,0,56,1,3,4,0,1,2,1,1,6,"English",0,4,0,0,"F",1,0,1,0,0,0,0,0,0,3,0,0,0,1
2.64000010490417,3.25999999046326,19,0,1,1,4,5,0,0,1,1,1,1,1,1,75.8000030517578,0,74,0,1,3,0,0,1.5,1,0,4,"English",0,4,0,0,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,1
3.14000010490417,3.11999988555908,18,0,1,1,4,4.5,1,1,6,1,1,1,1,1,77,0,79,0,2,1,0,0,0,1,0,2,"English",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.71000003814697,2.75,18,1,1,1,3.5,2,1,0,2,1,0,1,1,1,75.8000030517578,1,74,0,1,3,0,0,0.5,1,1,7,"English",0,6,0,0,"M",0,0,0,0,0,0,0,0,0,5,0,0,0,1
0.740000009536743,1.57000005245209,20,0,1,1,1,2.5,1,0,4,0,0,0,0,1,78.1999969482422,0,36,0,2,1,0,0,0.5,1,0,3,"Other",0,5,0,0,"M",0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
1.62999999523163,2.01999998092651,18,0,1,1,2.5,3.5,0,0,9,1,1,0,1,1,71.5,1,54,1,1,2,0,0,0,0,0,9,"English",0,6,0,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.13999998569489,0.389999985694885,18,0,1,1,2,1,1,0,5,0,0,1,0,0,77.1999969482422,1,,0,2,3,0,0,1.5,1,0,2,"Other",0,6,0,1,"M",0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
2.76999998092651,2.14000010490417,18,0,1,0,3.5,3,1,0,2,0,1,1,1,1,80.5,1,74,1,2,4,0,1,1,1,0,3,"Other",0,4,0,0,"F",1,1,1,1,0,0,1,0,0,4.5,0,0,0,1
2.35999989509583,1.12000000476837,18,0,1,0,2.5,1.5,1,0,2,1,0,0,0,1,82.5,1,73,1,3,3,0,0,1,1,0,2,"English",0,4,0,0,"M",1,0,1,0,0,0,0,0,0,3.5,0,0,0,1
1.48000001907349,1.85000002384186,18,0,1,1,2.5,3,1,1,6,0,0,1,0,1,74,0,54,1,1,2,0,0,2,1,1,6,"Other",0,6,1,0,"M",0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.71000003814697,1.38999998569489,18,0,1,0,2.5,2.5,1,1,8,1,1,1,1,1,86.3000030517578,1,74,1,3,3,0,0,1,1,1,7,"English",0,5,0,0,"F",0,0,0,0,0,0,1,1,1,4,0,0,0,1
2.73000001907349,1.88999998569489,19,1,1,0,3,3.5,1,1,6,1,1,0,1,1,77.1999969482422,0,75.5,1,2,1,0,0,0,1,1,6,"English",0,4,0,0,"F",0,0,1,1,1,1,1,0,0,4,1,1,1,1
1.52999997138977,1.67999994754791,18,0,1,0,2.5,3,1,1,8,0,0,1,1,1,75.5,1,77,0,1,3,0,0,2,1,1,6,"Other",0,6,0,0,"M",0,0,0,0,0,0,1,1,1,5,1,0,1,1
1.38999998569489,,19,1,1,1,2.5,0,1,1,6,1,0,1,0,0,74,1,75,1,1,2,0,0,2,1,0,4,"English",0,4,1,1,"M",0,0,0,0,0,0,0,0,0,4,0,0,0,1
0.330000013113022,1.39999997615814,18,1,1,1,0.5,2,1,1,7,0,1,0,0,0,75.3000030517578,0,51.5,1,1,2,0,0,0,1,1,6,"Other",0,4,0,1,"F",0,0,0,0,0,0,0,0,0,2,0,0,0,1
2.80999994277954,3.00999999046326,18,0,1,0,2.5,4.5,1,1,6,1,1,0,1,1,75.5,0,62,1,1,3,0,0,4,0,0,9,"English",0,4,0,0,"F",0,0,0,0,0,0,1,1,1,4,1,0,1,1
1.03999996185303,0.800000011920929,18,0,1,0,1.5,2,1,0,2,1,1,1,0,0,77.5,1,63,1,2,3,0,0,0,1,0,2,"English",0,4,0,0,"F",1,1,1,1,0,0,1,0,0,3.5,0,0,0,1
2.40000009536743,2.67000007629395,19,1,1,1,2.5,2,1,1,6,0,0,0,0,1,74.8000030517578,1,75,0,1,3,0,0,1,1,0,4,"Other",0,3,0,0,"M",0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
2.03999996185303,2,18,0,1,1,2.5,1,1,0,4,0,1,1,1,1,83,1,68,1,3,3,0,0,3,0,0,1,"Other",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,1
0.330000013113022,,18,0,1,1,1,0,1,1,6,1,0,1,0,0,74.3000030517578,1,52.5,0,1,2,0,0,0,1,1,6,"English",0,4,0,1,"M",0,0,0,0,0,0,0,0,0,4,0,0,0,1
0.680000007152557,1,18,1,1,0,1.5,2.5,1,0,2,1,0,0,0,0,86.5,0,62,1,3,1,0,0,3,1,0,4,"English",0,4,1,0,"M",0,0,0,0,0,0,1,1,1,4,0,1,1,1
3.09999990463257,2.73000001907349,19,0,1,0,2,3.5,0,0,1,1,0,0,1,1,82.5,1,,1,3,2,0,0,2,1,0,4,"English",0,6,0,0,"M",0,0,0,0,0,0,1,1,1,4,0,0,0,1
1.52999997138977,2.08999991416931,18,1,1,1,3,3,0,0,1,0,1,1,1,1,73,1,57,1,1,5,1,0,0,0,0,1,"Other",0,6,0,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.24000000953674,1.36000001430511,19,0,1,1,2.5,2.5,1,0,2,0,0,1,0,0,72.3000030517578,1,81,1,1,3,0,0,0,1,0,2,"Other",0,6,1,0,"M",0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
0.5,1,19,0,1,1,1,3.5,1,1,6,0,0,1,0,0,76.6999969482422,1,54,1,2,4,0,1,2,1,1,7,"Other",0,5,0,0,"M",0,0,0,0,0,0,0,0,0,3,0,0,0,1
3.60999989509583,,18,0,1,0,7.5,0,1,0,2,0,1,1,1,0,84.5,0,81.5,0,3,3,0,0,2,1,0,2,"Other",0,5,0,1,"F",0,0,0,0,0,0,1,1,1,5,0,0,0,1
0.800000011920929,2.04999995231628,18,0,1,1,1,3,1,0,5,1,0,0,0,1,74.5,1,53,1,1,2,0,0,0,1,1,6,"English",0,4,0,0,"M",0,0,0,0,0,0,0,0,0,2.5,0,0,0,1
1.22000002861023,1.88999998569489,19,0,1,0,1.5,3,1,1,7,1,0,1,0,1,73.3000030517578,0,71,1,1,4,0,1,1,1,1,6,"English",0,6,0,0,"M",1,1,1,1,0,0,1,0,0,3,0,0,0,1
1.28999996185303,0,18,1,1,0,2,0,1,0,4,1,0,1,0,0,74,0,71.5,1,1,2,0,0,1,1,0,4,"English",0,6,1,0,"M",0,0,0,0,0,0,0,1,0,4,0,0,0,1
1.17999994754791,2.84999990463257,19,1,1,1,2,1,1,0,4,1,0,1,0,1,80,1,70,1,2,3,0,0,1,1,0,2,"English",0,5,0,0,"M",0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.86000001430511,2.32999992370605,18,0,1,0,3,3.5,1,0,2,1,1,1,1,1,82.6999969482422,0,57,1,3,2,0,0,1,1,0,4,"English",0,6,0,0,"F",0,0,0,0,0,0,1,1,1,4,0,0,0,1
2.51999998092651,3.08999991416931,18,0,1,0,2,3,1,0,4,1,1,1,0,1,84.4000015258789,1,82,1,3,3,0,0,1,1,1,6,"English",0,5,0,0,"F",1,1,1,1,0,0,1,0,0,3,0,0,0,1
,,18,0,1,1,0.5,0,1,0,2,1,1,1,0,0,74.1999969482422,0,67,1,1,2,0,0,0,1,1,6,"English",0,3,0,1,"F",0,0,0,0,0,0,0,0,0,0.5,0,0,0,1
2.59999990463257,1.51999998092651,18,1,1,1,2,2.5,1,0,2,1,1,1,0,1,71.8000030517578,0,75,1,1,1,0,0,0,1,0,4,"English",0,3,0,0,"F",0,0,0,0,0,0,0,0,0,3,0,0,0,1
1.5900000333786,2.07999992370605,18,1,1,1,2.5,2,1,1,6,0,1,1,1,1,80.8000030517578,1,60,1,3,3,0,0,0.5,1,0,4,"Other",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
2.09999990463257,0,18,0,1,1,2,0,1,1,6,1,0,1,1,0,75.6999969482422,1,,1,1,3,0,0,1,1,0,2,"English",0,4,0,1,"M",0,0,0,0,0,0,0,0,0,4,0,0,0,1
0.569999992847443,2.26999998092651,18,0,1,1,1.5,3.5,1,1,7,1,1,1,0,0,77.5,0,52,0,2,4,0,1,2,1,0,5,"English",0,6,0,1,"F",0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
2.38000011444092,2.35999989509583,18,0,1,0,3,4,1,0,2,1,1,1,1,1,80.3000030517578,1,64,1,2,4,0,1,0,1,0,2,"English",0,6,0,0,"F",0,0,1,1,1,1,1,0,0,4.5,0,0,0,1
2.6800000667572,3.07999992370605,18,0,1,1,2.5,3.5,1,1,7,1,1,1,1,1,80.3000030517578,0,70,1,2,3,0,0,0,1,1,6,"English",0,6,0,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
3.11999988555908,3.29999995231628,19,1,1,1,3,4.5,1,0,2,1,0,1,1,1,74,1,81,1,1,1,0,0,1,1,0,2,"English",0,5,0,0,"M",0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.19000005722046,0.140000000596046,19,0,1,1,1.5,0.5,1,1,8,1,1,1,0,0,72.8000030517578,0,76.5,1,1,2,0,0,1,1,1,6,"English",0,6,0,1,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.78999996185303,2.74000000953674,18,1,1,1,3,3.5,0,0,1,0,1,1,1,1,80,0,74,1,2,2,0,0,1,0,0,1,"Other",0,6,0,0,"F",0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
1.25999999046326,2.33999991416931,18,0,1,1,3,3,1,0,2,1,1,1,0,1,72.6999969482422,0,62.5,1,1,1,0,0,1,1,1,6,"English",0,6,1,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
2.66000008583069,2.5699999332428,18,1,1,1,3,1.5,1,1,6,1,0,1,1,1,82.3000030517578,0,73,1,3,2,0,0,1,1,0,2,"English",0,4,0,0,"M",0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
0.800000011920929,1.54999995231628,18,0,1,1,1,2.5,0,0,1,1,1,1,0,0,71.5,0,,1,1,4,0,1,0,1,0,2,"English",0,5,0,1,"F",0,0,0,0,0,0,0,0,0,3,0,0,0,1
,,18,0,1,1,,,1,1,8,0,0,1,0,0,86.3000030517578,1,,0,3,3,0,0,0,1,1,6,"Other",1,0,,,"M",0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.91000008583069,3.60999989509583,18,1,1,1,2,3,1,1,6,1,1,0,0,1,82.6999969482422,1,,1,3,5,1,0,0,1,1,6,"English",0,4,0,0,"F",0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
1.92999994754791,1.62999999523163,18,0,1,1,2.5,3,1,0,4,1,1,1,1,1,76.3000030517578,1,60,1,2,3,0,0,0,1,0,4,"English",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
0,0.28999999165535,19,1,1,1,0,0.5,1,1,7,1,1,1,0,0,71.8000030517578,1,29,1,1,3,0,0,0,0,0,1,"English",0,5,0,1,"F",0,0,0,0,0,0,0,0,0,2.5,0,0,0,1
2.07999992370605,1.70000004768372,19,1,1,1,1.5,2,1,1,6,0,1,0,0,1,77,1,57,1,2,2,0,0,1,1,1,6,"Other",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,3,0,0,0,1
2.48000001907349,1.85000002384186,18,0,1,1,3.5,3.5,1,0,2,1,0,1,1,1,83,0,77.5,1,3,2,0,0,1.5,0,0,1,"English",0,5,0,0,"M",0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
,,18,0,1,0,,,0,0,9,1,1,1,0,0,79.3000030517578,1,,1,2,4,0,1,0,0,0,9,"English",0,6,,,"F",0,0,1,1,1,1,1,0,0,1.5,0,0,0,1
1.16999995708466,2.04999995231628,19,0,1,1,1.5,3.5,1,0,3,1,0,0,0,1,79.1999969482422,1,,1,2,2,0,0,0.5,1,0,4,"English",0,6,0,0,"M",0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
0.970000028610229,,18,0,1,1,2,0.5,1,1,8,1,1,1,0,1,76.5,1,54,1,2,2,0,0,4,1,1,8,"English",0,5,1,0,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,1
2.85999989509583,2.5699999332428,18,0,1,1,3,5,1,0,2,1,1,1,1,1,81.5,0,67,1,3,1,0,0,3,1,0,2,"English",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,1
2.22000002861023,2.29999995231628,18,1,1,1,3,3.5,1,0,4,1,0,1,1,1,84.6999969482422,0,85,1,3,1,0,0,3,1,0,4,"English",0,4,0,0,"M",0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
0.670000016689301,0.899999976158142,19,0,1,1,1.5,1,1,1,6,1,1,0,0,0,73.3000030517578,0,57,1,1,4,0,1,0,1,0,2,"English",0,4,0,0,"F",0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
2.40000009536743,2.64000010490417,18,0,1,1,2.5,4,1,0,2,1,1,1,1,1,74.8000030517578,1,68,1,1,2,0,0,1,1,0,2,"English",0,6,0,0,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.37999999523163,1.36000001430511,18,0,1,0,3.5,5,0,0,1,0,0,1,0,0,79.8000030517578,1,57.5,1,2,3,0,0,3.5,1,1,6,"Other",0,5,1,0,"M",0,0,0,0,0,0,1,1,1,5,1,1,1,1
2.17000007629395,1.25999999046326,18,0,1,0,3.5,1.5,1,0,4,1,0,0,1,1,80.3000030517578,1,73,1,2,3,0,0,1,1,0,4,"English",0,5,0,0,"M",0,0,0,0,0,0,1,1,1,5,1,0,1,1
1.39999997615814,1.07000005245209,19,0,1,1,2,1.5,0,0,1,0,1,1,0,0,77.8000030517578,1,63,0,2,2,0,0,0.5,0,0,1,"Other",0,4,0,1,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.35000002384186,,18,1,1,0,2.5,0,1,0,4,1,1,0,0,0,77.8000030517578,1,63,1,2,2,0,0,0,1,0,2,"English",0,4,1,1,"F",0,0,0,0,0,0,1,1,1,4,0,0,0,1
1.32000005245209,1.87999999523163,19,0,1,1,4,2,1,1,7,0,0,1,0,1,76.1999969482422,1,60.3333320617676,1,1,2,0,0,1.5,1,1,7,"Other",0,6,1,0,"M",0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.23000001907349,,18,0,1,1,2,0,0,0,1,1,0,1,0,0,75.1999969482422,0,67.5,1,1,1,0,0,0,1,0,5,"English",0,5,1,1,"M",0,0,0,0,0,0,0,0,0,4,0,0,0,1
2.47000002861023,2.74000000953674,18,1,1,1,3,4.25,1,0,2,1,1,1,1,1,83.3000030517578,1,75,1,3,3,0,0,0,1,1,6,"English",0,6,0,0,"F",0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
1.20000004768372,0.850000023841858,18,1,1,1,0.5,1.5,1,0,5,0,0,0,0,0,74.8000030517578,0,43,1,1,4,0,1,1,1,0,5,"Other",0,4,0,1,"M",0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
1.85000002384186,,19,0,1,0,2.5,0,1,1,7,1,0,1,1,1,78.3000030517578,0,75,0,2,3,0,0,2,1,0,4,"English",0,5,0,0,"M",0,0,0,0,0,0,0,1,0,4,0,0,0,1
0.5,,19,0,1,0,0.5,0,1,0,4,1,0,0,0,0,79,0,65.5,1,2,2,0,0,3,1,0,4,"English",0,4,1,1,"M",1,0,1,0,0,0,0,0,0,4,0,0,0,1
1.89999997615814,2.29999995231628,18,0,1,1,3,4,1,1,7,0,1,1,0,1,75,0,65.3333358764648,0,1,1,0,0,0,1,1,6,"Other",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
1.64999997615814,2.46000003814697,18,0,1,1,2,4,1,1,6,1,1,1,1,1,76.3000030517578,1,57,1,2,3,0,0,2,1,1,6,"English",0,4,0,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.8400000333786,1.8400000333786,18,0,1,0,3,1.5,1,1,7,1,0,1,1,1,81.5,0,73,1,3,1,0,0,2,1,0,4,"English",0,5,0,0,"M",1,1,1,1,0,0,1,0,0,4,0,0,0,1
1.46000003814697,2.23000001907349,18,0,1,0,2.5,4.5,1,1,7,1,0,0,0,1,76,0,55,1,1,2,0,0,0,1,0,2,"English",0,5,1,0,"M",0,0,0,0,0,0,1,1,1,4,0,0,0,1
2.63000011444092,1.94000005722046,18,1,1,1,1.5,2.5,0,0,1,1,1,0,0,1,74,1,,1,1,2,0,0,0,1,1,7,"English",0,3,0,0,"F",0,0,0,0,0,0,0,0,0,3,0,0,0,1
2.30999994277954,1.96000003814697,18,1,1,1,4,2,1,0,2,0,0,1,1,1,80.5,0,67,1,2,3,0,0,1.5,1,0,4,"Other",0,5,0,0,"M",0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.89999997615814,2,19,1,1,0,1.5,0.5,1,0,2,1,0,0,0,0,84,0,59,1,3,2,0,0,0,1,0,2,"English",0,4,0,0,"M",1,0,1,0,0,0,0,0,0,1.5,0,0,0,1
3.02999997138977,2.14000010490417,18,0,1,0,2.5,2.5,1,1,8,0,1,1,1,1,82.3000030517578,1,85,0,3,4,0,1,1,0,0,9,"Other",0,5,0,0,"F",1,1,1,1,0,0,1,0,0,4,0,0,0,1
1.4099999666214,0.46000000834465,18,1,1,0,2.5,1,1,1,6,0,0,0,0,0,77.5,0,68,1,2,2,0,0,2,1,0,4,"Other",0,5,1,0,"M",1,1,1,1,0,0,1,0,0,4.5,0,0,0,1
3.03999996185303,3.26999998092651,18,0,1,0,3,4,1,0,4,0,1,1,1,1,84,1,72,1,3,2,0,0,4,1,0,4,"Other",0,5,0,0,"F",0,0,0,0,0,0,1,1,1,5,1,0,1,1
3.75999999046326,3.24000000953674,18,0,1,1,3,3.5,1,1,7,1,1,1,1,1,87,1,80,1,3,1,0,0,1,1,0,4,"English",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,1
3.64000010490417,3.0699999332428,18,0,1,0,2.5,4.5,1,1,7,1,1,1,1,1,78.1999969482422,1,85,1,2,2,0,0,0,1,1,7,"English",0,4,0,0,"F",0,0,1,1,1,1,1,0,0,4,1,0,1,1
2.11999988555908,1.17999994754791,18,0,1,0,2,4,1,0,3,1,0,1,0,1,80,0,70,0,2,3,0,0,2,1,0,3,"English",0,4,0,0,"M",1,1,1,1,0,0,1,0,0,3,0,0,0,1
1.50999999046326,1.6599999666214,19,0,1,0,3,1.5,1,1,6,0,1,1,1,1,74.8000030517578,0,61.5,1,1,3,0,0,1,1,0,2,"Other",0,5,0,0,"F",0,0,0,0,0,0,0,1,0,4,0,0,0,1
2.61999988555908,3.38000011444092,18,0,1,0,3,3.5,1,0,2,0,1,1,1,1,78.5,0,77,1,2,1,0,0,1,1,0,4,"Other",0,6,0,0,"F",1,1,1,1,0,0,1,0,0,4.5,0,0,0,1
1.53999996185303,2.66000008583069,18,0,1,1,3.5,2.5,1,0,5,1,1,1,1,1,85.6999969482422,0,64.6666641235352,0,3,3,0,0,0.5,1,0,5,"English",0,6,0,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
,,18,1,1,1,0.5,0,1,0,4,1,1,1,0,0,80.3000030517578,0,42.5,1,2,3,0,0,0.5,1,1,6,"English",0,5,0,1,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.27999997138977,2.5,18,1,1,0,1.5,2.5,0,0,1,1,1,1,0,1,75.6999969482422,1,38,1,1,4,0,1,0,0,0,1,"English",0,6,0,0,"F",0,0,1,1,1,1,1,0,0,4,1,1,1,1
2.82999992370605,3.70000004768372,18,1,1,1,4,0.5,1,0,2,1,1,1,1,1,76.8000030517578,1,73.25,1,2,3,0,0,0,1,0,4,"English",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
